date,city,permit_type,permit_number,address,description
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-153825 MP,1300 S PLEASANT VALLEY RD UNIT 210,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-131554 MP,315 BLACKBERRY DR,Garage conversion: to conditioned room bathroom closet utility/laundry room
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-146786 PP,8507 BISBEE CT,Replacement of an existing water heater 40-gal gas water heater changeout like for like
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-147897 MP,1620 E RIVERSIDE DR BLDG 4 UNIT 1079,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-151063 MP,7205 HART LN UNIT 3011,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Building Permit,2025-155624 BP,1905 FOREST TRL,ePlan: Residential Expedited Review - New construction of a 1-Story Single Family Res. [3bed 2bath] Existing Detached Garage to Remain as is.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-155039 PP,13229 KINCANE DR,2245CL NEW 2 STORY 4 BEDROOM 3 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154364 PP,7805 COOPER LN UNIT 203,Replacement of an existing water heater Replace leaking 40 gal elec. unit under the stairwell.
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-145063 MP,2510 ELMONT DR UNIT 114,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-124958 EP,2615 SPRING LN,New pool and spa
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-151135 MP,11909 BUCKINGHAM RD,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-142322 PP,6924 ARMAGH DR,Replacement of an existing water heater 40-gal GAS water heater changeout like for like
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154564 BP,6025 EDEN DR,Addition  Addition of deck and pergola in backyard
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-151059 MP,12440 ALAMEDA TRACE CIR BLDG 14 UNIT 1414,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-147912 MP,13145 N US 183 HWY SVRD NB UNIT 7111,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-129329 PP,4611 COTTONWOOD ST,5 foot tunnel under home to fix separation of 3 PVC.
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-143475 MP,725 E 6TH ST,OLD SIXTH - New Trash Room - New Door New Floor Drains New Exhaust Fans Minor Elec. Work.
2025-12-08T00:00:00.000,Austin,Building Permit,2025-146901 BP,1206 E 52ND ST BLDG B UNIT 204,Interior renovation of five units in a multi-family buildings. Construct fire rated partitions between units. Convert existing tubs to showers replace all existing counter tops cabinets and fixtures and equipment with new.    [7 Day Review - Multi-Apps. (5)]
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-154531 MP,2503 E OLTORF ST UNIT 1831,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-152646 EP,2800 DUBLIN DR,This will be a full residential electrical service rebuild requiring a new 200 amp lever bypass meter base and main disconnect panel. Main disconnect will be 125 amp unless wire permits larger. Complete new grounding system and surge protection will be installed. Currently the customer has an old Federal Pacific panel and is experiencing intermittent light flickering and loss of half power. I have diagnosed it and determined it to be from this panel. Customer is concerned that this could leave them without power or cause a fire and would like this disconnect to be considered emergency and expedited if possible. They feel that too long of a wait time could be a risk.
2025-12-08T00:00:00.000,Austin,Building Permit,2025-153891 BP,3009 CEDARLAWN CIR,Express: We have removed the old shingle roof and going back with a new one. We have discovered the decking is 3/8 decking there is a low slope roof built up on top of an old roof and the siding is discontinued and not installed up to code. We have to replace the flashing due to the condition it is in as well. The siding posed to be an issue here. We had to pull up 23 sheets of non-nailable decking due to the condition it was in. We were asked by a city official to apply for a permit and request a walk-through because the scope of work has broadened and there were concerns with the listed items above.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-149116 PP,21 SCOTT CRES,Cap off of Water and Wastewater for a Total demo of 1410 SqFt SFR circa 1948
2025-12-08T00:00:00.000,Austin,Driveway / Sidewalks,2025-150752 DS,2006 S L DAVIS AVE BLDG 2,Construct new driveway approach of 24 FT.  Driveway approach is from the alley.
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-150290 MP,3232 E CESAR CHAVEZ ST UNIT 2360,ePlan Review:  Tenant Finish out to create office (7 applications-unit 2220 224022602300234023602380)
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154492 PP,13312 UNDERBANK RD,Plumbing for New Construction of SFR in the ETJ 1533 sq ft  Ref:2025-151657 W        2025-151745 WW
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-146431 PP,13400 BRIARWICK DR UNIT 502,Replacement of an existing water heater 40-gal GAS water heater changeout like for like
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-153817 MP,2520 ELMONT DR UNIT 213,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-153113 EP,1705 KIT CIR,homebuilder loop refer to 2025 - 144865 BP
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-153471 MP,14608 FLAT TOP RANCH RD,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2024-145572 MP,2318 W 7TH ST,Addition and Remodel  Remodel/addition of existing single family residence to include enlarged kitchen additional bathroom and new covered rear porch with pool
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-153427 PP,2101 COLUMBIA CV,excavate a 10¿ tunnel coming from the left side of the home. We will digging to expose broken fitting on hall sink branch line. Once exposed we a make a spot repair on branch line
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154648 PP,13320 KINCANE DR,2458BL NEW 2 STORY 4 BEDROOM 3 1/2 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-154138 MP,8200 NEELY DR UNIT 151,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-145921 EP,1904 PALO DURO RD,REMODEL ENTIRE HOME. ADDITION OF DECK Front CVD PORCH LIVING ROOM KITCHEN NEW FIREPLACE WINDOWS/DOORS. REPLACE DRIVEWAY ON THE PRIVATE SIDE ONLY
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-135982 EP,4517 ROSEDALE AVE,Install one (1) EG4 FlexBOSS 21 Hybrid Inverter (240 V 16 kW AC output) and three (3) EG4 PowerPro All-Weather Lithium Batteries (51.2 VDC 280 Ah each; ¿ 14.3 kWh per unit 42.9 kWh total) at the existing residence.  Equipment will be wall-mounted on the northeast exterior garage wall adjacent to existing PV inverters and service equipment.  The system will integrate with two existing SolarEdge inverters (SE-10000H & SE-7600H) serving a 17.6 kWdc / 17.6 kWac rooftop PV array.  The new hybrid inverter and battery system will be interconnected through an EG4 GridBoss micro-grid interconnection device providing backup load capability and grid-interactive operation.  AC output from the FlexBOSS 21 will connect to the GridBoss and then to the existing 200 A main service panel (240 V 1-phase 3-wire underground service).  New conductors will be copper THWN-2 in EMT conduit sized per NEC 690.8 240 and 310.15 for a maximum 66.7 A inverter output.  OCPDs and disconnects will be provided per NEC 705.12 and 706.15.  A visible lockable labeled AC disconnect will be installed within 5 feet of the utility meter (Austin Energy #7163517).  All components will be UL listed and installed per manufacturer¿s specifications 2023 NEC 2021 IRC/IBC/IFC and City of Austin Electrical Code.  System includes rapid-shutdown functionality proper signage and labeling per NEC 690 and 705.  No structural modifications are required.  Work includes conduit routing grounding electrode bonding labeling commissioning and verification of interconnection with Austin Energy prior to energization.
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-153109 MP,4646 ROCKCLIFF RD,Replacement of complete existing central heat and air system with or without duct work 4 systems
2025-12-08T00:00:00.000,Austin,Electrical Permit,2023-085433 EP,709 W MILTON ST,Expedited Review: New Construction of a 2-Story single Family Res [3bed 2.5bath] with basement and attached 2-Car Garage Detached 1-story Cabana [1bath] New pool and spa
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154628 BP,8809 GOLDEN LION DR,New 1-story single family residence 4 bed/3 bath with attached garage covered porch and patio
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-097636 PP,9516 WIGGY WAY,New construction of single family dwelling with 4 bedrooms and 3.5 baths 3 car garage rear patio and front porch  PUD
2025-12-08T00:00:00.000,Austin,Building Permit,2025-148445 BP,8201 ALABAMA DR,Express- Foundation repair- installing 15 interior pilings and adjusting 32 exterior pilings
2025-12-08T00:00:00.000,Austin,Building Permit,2025-150634 BP,1812 PIEDMONT AVE,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [5 bed 4 bath] habitable attic & porch.
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-153220 EP,4623 ARAPAHOE TRL,Upgrade service to 200 amps  Install 50amp car charger circuit
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-152925 EP,6305 OASIS DR,Meter socket replacement
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-153752 PP,14117 AXEL JOHANSON DR,New Construction of SFR in ETJ
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154923 BP,1004 W 11TH ST,Existing foundation repair as per scope of work attached.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154775 PP,6400 STOCKMAN DR BLDG 1,irrigation install
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-151069 MP,2011 E 6TH ST BLDG 7 UNIT 7317,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154490 PP,2012 GOODRICH AVE,Cap off of Water & Wastewater for a Total demo of SFR 1492 sq ft circa 1938
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-153475 PP,603 BARTON SPRINGS RD,Sandys 603 Barton Springs- Grease Trap needs to be replaced with a larger grease trap
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-138943 EP,4405 JACKSON AVE UNIT 3204,Installing EV charger in covered parking garage
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-150289 MP,3232 E CESAR CHAVEZ ST UNIT 2340,ePlan Review:  Tenant Finish out to create office (7 applications-unit 2220 224022602300234023602380)
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-151220 EP,7016 DAGON DR,REPLACING 200AMP METER & PANEL
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-154770 PP,6400 STOCKMAN DR BLDG 6,irrigation install
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-151559 PP,9807 N FM 620 RD BLDG 20,PRV Install at Riser Room - Building 20
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-151623 MP,3810 TILLEY ST,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-153567 EP,3417 ROSEFINCH TRL,Install 24kW Generator Package. (Includes Load Shed Module and GENPad) GENTX_200A Transfer Switch. Generator Installation Package. Upgrading the service
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-083069 MP,4208 BAMFORD DR,Addition and Remodel  Interior remodel of the kitchen living room family room and primary bedroom and bathroom. New Finishes in Bathrooms 1 & 2. Misc demo of exterior finishes for a few new windows. Plumbing Mechanical and Electrical layout changes.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-145638 PP,1205 CRUPP CT,Express- replace existing tub with new tub and surround; replace existing bathroom window.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-153290 PP,13422 RIDING DR,Install Irrigation System
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-154740 MP,4910 WING RD,Replacement of complete existing central heat and air system with or without duct work HVAC Changeout
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154942 BP,5708 ADAIR DR,Express- Existing foundation repair as per scope of work attached
2025-12-08T00:00:00.000,Austin,Driveway / Sidewalks,2023-030093 DS,3000 SORIN ST,Corner lot; construct 2 new sidewalks of 106 LF with ADA ramps and new driveway approach of 16 FT. Driveway approach is from alley.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-152095 PP,8147 FOREST MESA DR,Replacement of an existing water heater Replace 40- gallon gas water heater in attic
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154317 BP,4301 FARHILLS DR,New above grade swimming pool w/ reqd enclosure device for existing 2-story single family residence.
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-152017 PP,7913 WEST GATE BLVD,Excavate 25 tunnel to repair main drain line under house
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-153534 EP,4615 GILLIS ST,Electrical mass is bent broke the meter hub panel and meter are falling off the residence at 4615 Gillis st . looking to schedule an emergency repair
2025-12-08T00:00:00.000,Austin,Building Permit,2025-150635 BP,1812 PIEDMONT AVE,New detached garage accessory to single family use.
2025-12-08T00:00:00.000,Austin,Mechanical Permit,2025-154414 MP,3932 LEAFIELD DR,Replacement of complete existing central heat and air system with or without duct work
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-152756 EP,13820 CEYLON TEA CIR,WE PLAN TO INSTALL 7.920 KW DC ROOF MOUNT SOLAR PV SYSTEM WITH 18 - HYUNDAI SOLAR: HiN-T440NF(BK) 440W PV MODULES WITH 18 - ENPHASE IQ8A-72-2-US 349W MICRO INVERTERS EQUIPPED WITH RAPID SHUTDOWN
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-153859 PP,12900 STAYWELL WAY,Installing a new irrigation system
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154852 BP,10240 DIANELLA LN,Express: Tub to shower conversion
2025-12-08T00:00:00.000,Austin,Plumbing Permit,2025-152410 PP,7303 CARVER AVE,Total demo of SFR 1000 sq ft circa 1940   ***The building shall not be demolished until after the contractor has fulfilled the neighbor notification requirements outlined in Steps 5 & 6 of the Demolition webpage.***
2025-12-08T00:00:00.000,Austin,Building Permit,2025-135632 BP,1309 ALGUNO RD,ePlan: Residential Expedited Review -New Autofill/Heated Pool
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-154238 EP,13500 LATHE CV,(Shah Tejas) - INSTALLATION OF CIRCUIT FOR ELEC. VEHICLE CHARGING STATION - ESIP
2025-12-08T00:00:00.000,Austin,Building Permit,2025-154762 BP,1700 W PARMER LN BLDG 2,Retro-fit new TPO roof system over existing roof. See system letter
2025-12-08T00:00:00.000,Austin,Electrical Permit,2025-154390 EP,8008 CUTLER RIDGE PL,Upgrade existing residential electrical service to 200A. Replace meter base and main breaker panel. Upgrade grounding and bonding system to meet NEC and City of Austin code. Coordinate AE disconnect/reconnect and schedule required inspections.
