permit_number,address,type,value,issued_date,status
2025-148977 BP,1907 PAYNE AVE,Building Permit,0,2025-11-24,
2025-150621 BP,2201 BALTUSROL DR,Building Permit,1,2025-11-24,
2025-146387 EP,5301 MONARDA MINT DR,Electrical Permit,0,2025-11-24,
2025-149011 EP,2613 1/2 E BRAKER LN UNIT TEMP18,Electrical Permit,0,2025-11-24,
2025-148396 EP,1323 S CONGRESS AVE,Electrical Permit,0,2025-11-24,
2025-149146 MP,1201 VIOLA LEE LN,Mechanical Permit,0,2025-11-24,
2025-025049 PP,8612 DONGAN DR,Plumbing Permit,0,2025-11-24,
2025-143912 BP,13101 BURMAKANY DR BLDG SHADE5,Building Permit,1000000,2025-11-24,
2025-144111 EP,3305 BONNIE RD,Electrical Permit,0,2025-11-24,
2025-146641 MP,7801 SHOAL CREEK BLVD UNIT 227,Mechanical Permit,0,2025-11-24,
2025-101440 EP,1210 ROMERIA DR BLDG 1,Electrical Permit,0,2025-11-24,
2025-147700 EP,501 E STASSNEY LN,Electrical Permit,0,2025-11-24,
2025-147275 EP,4301 GLOMAR AVE,Electrical Permit,0,2025-11-24,
2025-147852 PP,6804 MIRANDA DR,Plumbing Permit,0,2025-11-24,
2025-131410 BP,1900 W 37TH ST,Building Permit,0,2025-11-24,
2025-130301 MP,18 OLMOS DR,Mechanical Permit,0,2025-11-24,
2025-120396 BP,507 E 41ST ST,Building Permit,1,2025-11-24,
2025-138680 BP,7401 ROCKBERRY CV,Building Permit,1,2025-11-24,
2025-143909 BP,13101 BURMAKANY DR BLDG SHADE2,Building Permit,1000000,2025-11-24,
2025-144123 EP,9216 CALVERT WAY,Electrical Permit,0,2025-11-24,
2025-146540 MP,4020 AIRPORT BLVD UNIT 3,Mechanical Permit,0,2025-11-24,
2025-149032 EP,2613 1/2 E BRAKER LN UNIT TEMP22,Electrical Permit,0,2025-11-24,
2025-051165 PP,8616 DONGAN DR,Plumbing Permit,0,2025-11-24,
2025-150694 MP,444 E ST ELMO RD BLDG B,Mechanical Permit,0,2025-11-24,
2025-146541 MP,4102 LOVE BIRD LN,Mechanical Permit,0,2025-11-24,
2025-147722 PP,2407 ROEHAMPTON DR,Plumbing Permit,0,2025-11-24,
2025-147213 EP,4013 GREENHILL PL,Electrical Permit,0,2025-11-24,
2025-139171 EP,6600 ELM CREEK DR UNIT 204,Electrical Permit,0,2025-11-24,
2025-150188 EP,14130 EDNA MAXINE WALK,Electrical Permit,0,2025-11-24,
2025-147009 PP,510 W 26TH ST,Plumbing Permit,0,2025-11-24,
2022-116498 PP,2000 FOREST TRL,Plumbing Permit,0,2025-11-24,
2025-149062 EP,1805 E 18TH ST,Electrical Permit,0,2025-11-24,
2025-149225 MP,3003 VILLAGE DR,Mechanical Permit,0,2025-11-24,
2025-150116 BP,2672 GATE RIDGE DR,Building Permit,1,2025-11-24,
2025-149063 EP,2504 BERWYN CIR,Electrical Permit,0,2025-11-24,
2025-149039 EP,2613 1/2 E BRAKER LN UNIT TEMP24,Electrical Permit,0,2025-11-24,
2025-150846 BP,11901 SWEARINGEN DR BLDG J UNIT 49,Building Permit,1,2025-11-24,
2025-147021 PP,1216 PIEDMONT AVE,Plumbing Permit,0,2025-11-24,
2025-147390 MP,5308 SUMMER DR,Mechanical Permit,0,2025-11-24,
2023-162524 EP,14101 EUCALYPTUS BND,Electrical Permit,0,2025-11-24,
2025-148573 MP,3309 HARPERS FERRY LN,Mechanical Permit,0,2025-11-24,
2025-143907 BP,13101 BURMAKANY DR UNIT DP,Building Permit,1000000,2025-11-24,
2025-139705 EP,400 W CESAR CHAVEZ ST,Electrical Permit,0,2025-11-24,
2025-149145 PP,1201 VIOLA LEE LN,Plumbing Permit,0,2025-11-24,
2025-149064 EP,5701 JOHNNY MORRIS RD UNIT 43,Electrical Permit,0,2025-11-24,
2025-148103 EP,7051 VILLAGE CENTER DR,Electrical Permit,0,2025-11-24,
2025-149405 PP,1414 KRAMER LN,Plumbing Permit,0,2025-11-24,
2025-135638 EP,7113 FM 969 RD BLDG TNFM1,Electrical Permit,0,2025-11-24,
2025-150201 EP,5913 JENNIFER PASTURE PATH,Electrical Permit,0,2025-11-24,
2025-147745 MP,1900 E HOWARD LN BLDG A UNIT 1,Mechanical Permit,0,2025-11-24,
2025-149226 MP,4231 WESTLAKE DR BLDG 1,Mechanical Permit,0,2025-11-24,
2025-149250 BP,9221 DINGO DR,Building Permit,0,2025-11-24,
2025-141980 MP,6511 LADERA NORTE,Mechanical Permit,0,2025-11-24,
2025-108676 PP,1501 GARNER AVE,Plumbing Permit,0,2025-11-24,
2025-117639 EP,7858 SHOAL CREEK BLVD UNIT C,Electrical Permit,0,2025-11-24,
2025-136724 EP,12621 HARRIS BRANCH PKWY,Electrical Permit,0,2025-11-24,
2025-147389 EP,2403 ROYAL LYTHAM DR,Electrical Permit,0,2025-11-24,
2025-146155 EP,401 NORTH BLUFF DR BLDG MC3,Electrical Permit,0,2025-11-24,
2025-137564 BP,507 E 41ST ST,Building Permit,0,2025-11-24,
2024-003456 PP,7051 MEADOW LAKE BLVD BLDG 15,Plumbing Permit,0,2025-11-24,
2025-138713 EP,1904 SHARON LN,Electrical Permit,0,2025-11-24,
2025-149193 EP,4620 TOREADOR DR,Electrical Permit,0,2025-11-24,
2025-137111 EP,1303 W ST JOHNS AVE,Electrical Permit,0,2025-11-24,
2025-143809 BP,3500 W 35TH ST,Building Permit,0,2025-11-24,
2025-143915 BP,13101 BURMAKANY DR BLDG SHADE8,Building Permit,1000000,2025-11-24,
2025-146276 PP,1705 SOUTH LAKESHORE BLVD,Plumbing Permit,0,2025-11-24,
2025-146403 EP,5216 MONARDA MINT DR,Electrical Permit,0,2025-11-24,
2025-119793 PP,2207 REBEL RD,Plumbing Permit,0,2025-11-24,
2025-071631 EP,8612 WINDING WALK,Electrical Permit,0,2025-11-24,
2025-147707 EP,6907 DAUGHERTY ST,Electrical Permit,0,2025-11-24,
2025-147093 MP,2600 AFTONSHIRE WAY BLDG A,Mechanical Permit,0,2025-11-24,
2025-134869 BP,3601 TYRONE DR,Building Permit,1,2025-11-24,
2025-149034 EP,2613 1/2 E BRAKER LN UNIT TEMP23,Electrical Permit,0,2025-11-24,
2025-145012 PP,7906 HAVENWOOD DR,Plumbing Permit,0,2025-11-24,
2025-148020 BP,2110 BRISTOL DR,Building Permit,1,2025-11-24,
2025-104171 EP,2703 OAK PARK DR,Electrical Permit,0,2025-11-24,
2025-148534 PP,13414 RIDING DR,Plumbing Permit,0,2025-11-24,
2025-147700 BP,501 E STASSNEY LN,Building Permit,20000,2025-11-24,
2025-143154 MP,11217 SOUTH BAY LN,Mechanical Permit,0,2025-11-24,
2025-146348 BP,409 E 5TH ST,Building Permit,60000,2025-11-24,
2025-147766 BP,7000 METROPOLIS DR UNIT 200,Building Permit,260497,2025-11-24,
2025-143911 BP,13101 BURMAKANY DR BLDG SHADE4,Building Permit,1000000,2025-11-24,
2025-148175 BP,7130 CHIMNEY CORNERS,Building Permit,0,2025-11-24,
2025-150410 BP,5501 N LAMAR BLVD BLDG A,Building Permit,0,2025-11-24,
2025-147713 PP,6907 DAUGHERTY ST,Plumbing Permit,0,2025-11-24,
2025-135361 EP,4501 PACK SADDLE PASS,Electrical Permit,0,2025-11-24,
2025-139515 MP,13492 N US 183 HWY SVRD SB UNIT 100,Mechanical Permit,0,2025-11-24,
2025-147010 PP,401 TREYS WAY,Plumbing Permit,0,2025-11-24,
2025-146403 MP,5216 MONARDA MINT DR,Mechanical Permit,0,2025-11-24,
2025-072650 PP,9200 HAMADRYAS DR,Plumbing Permit,0,2025-11-24,
2025-067154 EP,6929 AIRPORT BLVD UNIT 167,Electrical Permit,0,2025-11-24,
2025-149146 PP,1201 VIOLA LEE LN,Plumbing Permit,0,2025-11-24,
2025-149041 PP,3336 CLARKSBURG DR,Plumbing Permit,0,2025-11-24,
2025-149343 BP,8001 CIRCUIT OF THE AMERICAS BLVD UNIT 601,Building Permit,0,2025-11-24,
2024-159010 MP,1007 CHICON ST,Mechanical Permit,0,2025-11-24,
2025-089880 EP,9400 OXBOW STRAP DR,Electrical Permit,0,2025-11-24,
2025-116013 EP,4500 JINX AVE,Electrical Permit,0,2025-11-24,
2024-080773 PP,4611 COTTONWOOD ST,Plumbing Permit,0,2025-11-24,
2025-112138 DS,1305 MORROW ST,Driveway / Sidewalks,0,2025-11-24,
2025-144384 MP,5624 REPUBLIC OF TEXAS BLVD,Mechanical Permit,0,2025-11-24,
2025-149243 BP,1608 SYLVAN GLADE,Building Permit,0,2025-11-24,
2025-148992 EP,2613 1/2 E BRAKER LN UNIT TEMP15,Electrical Permit,0,2025-11-24,
2025-148538 PP,2713 DERWENT DR,Plumbing Permit,0,2025-11-24,
2025-146282 PP,2103 TOWER DR,Plumbing Permit,0,2025-11-24,
2025-150694 EP,444 E ST ELMO RD BLDG B,Electrical Permit,0,2025-11-24,
2025-132833 PP,11904 TEDFORD ST,Plumbing Permit,0,2025-11-24,
2025-147702 EP,2407 ROEHAMPTON DR,Electrical Permit,0,2025-11-24,
2025-133391 PP,8010 BURLESON RD,Plumbing Permit,0,2025-11-24,
2025-149783 PP,1920 E RIVERSIDE DR BLDG E,Plumbing Permit,0,2025-11-24,
2025-150118 BP,13304 KINCANE DR,Building Permit,0,2025-11-24,
2025-148485 EP,3620 SAWMILL DR,Electrical Permit,0,2025-11-24,
2025-143903 BP,13101 BURMAKANY DR UNIT CLUB,Building Permit,1000000,2025-11-24,
2025-146115 EP,3801 N CAPITAL OF TEXAS HWY NB BLDG I UNIT 100,Electrical Permit,0,2025-11-24,
2025-150191 EP,14132 MATTEROD DR,Electrical Permit,0,2025-11-24,
2025-149074 MP,4603 FAWNWOOD CV,Mechanical Permit,0,2025-11-24,
2025-149326 BP,10940 RESEARCH BLVD SVRD SB,Building Permit,0,2025-11-24,
2025-149242 BP,1608 SYLVAN GLADE,Building Permit,0,2025-11-24,
2025-149145 BP,1201 VIOLA LEE LN,Building Permit,0,2025-11-24,
2025-146373 EP,5303 MONARDA MINT DR,Electrical Permit,0,2025-11-24,
2025-149145 MP,1201 VIOLA LEE LN,Mechanical Permit,0,2025-11-24,
2025-105497 PP,5120 JEKINS CV,Plumbing Permit,0,2025-11-24,
2025-143904 BP,13101 BURMAKANY DR,Building Permit,1000000,2025-11-24,
2025-148309 EP,2503 VELASQUEZ DR,Electrical Permit,0,2025-11-24,
2025-147624 MP,8521 CHICK PEA LN,Mechanical Permit,0,2025-11-24,
2025-150633 BP,6812 JOYCE ST,Building Permit,1,2025-11-24,
2025-148978 BP,1907 PAYNE AVE,Building Permit,0,2025-11-24,
2025-138873 EP,1901 MADISON AVE,Electrical Permit,0,2025-11-24,
2025-134817 EP,11404 WINDERMERE MEADOWS,Electrical Permit,0,2025-11-24,
2025-120397 BP,507 E 41ST ST,Building Permit,1,2025-11-24,
2025-143053 BP,1708 PIEDMONT AVE,Building Permit,0,2025-11-24,
2025-148615 PP,1221 DELANO ST,Plumbing Permit,0,2025-11-24,
2025-100201 EP,809 W 12TH ST UNIT A,Electrical Permit,0,2025-11-24,
2025-108457 MP,5603 PALISADE CT,Mechanical Permit,0,2025-11-24,
2025-136488 BP,2010 S LAMAR BLVD UNIT 325,Building Permit,0,2025-11-24,
2025-149133 PP,5002 WEST PARK DR,Plumbing Permit,0,2025-11-24,
2025-142741 BP,4711 BANDERA RD,Building Permit,1,2025-11-24,
2025-149061 EP,2505 DEERFOOT TRL,Electrical Permit,0,2025-11-24,
2025-039073 MP,5109 BROOKDALE LN,Mechanical Permit,0,2025-11-24,
2025-150318 BP,9907 KABAR TRL,Building Permit,1,2025-11-24,
2025-136995 EP,2309 TOWER DR,Electrical Permit,0,2025-11-24,
2025-013985 PP,8614 DONGAN DR,Plumbing Permit,0,2025-11-24,
2025-070471 EP,7812 HARDY DR,Electrical Permit,0,2025-11-24,
2025-147326 PP,12021 TIMBER WOLF TRL,Plumbing Permit,0,2025-11-24,
2025-144774 EP,3724 EXECUTIVE CENTER DR UNIT 210,Electrical Permit,0,2025-11-24,
2025-150262 PP,2615 TOWY RD,Plumbing Permit,0,2025-11-24,
2025-091707 EP,1510 KINNEY AVE,Electrical Permit,0,2025-11-24,
2025-150189 EP,14128 EDNA MAXINE WALK,Electrical Permit,0,2025-11-24,
2025-147853 EP,5915 CANNON MOUNTAIN DR,Electrical Permit,0,2025-11-24,
2025-147397 EP,2301 E RIVERSIDE DR BLDG A,Electrical Permit,0,2025-11-24,
2025-149342 MP,7685 NORTHCROSS DR UNIT 528,Mechanical Permit,0,2025-11-24,
2025-147199 MP,321 BRIDGEFORD DR,Mechanical Permit,0,2025-11-24,
2025-150561 BP,807 E RIVERSIDE DR BLDG A,Building Permit,1,2025-11-24,
2024-091535 PP,1906 MAPLE AVE,Plumbing Permit,0,2025-11-24,
2025-147813 EP,7916 N RIDGELINE,Electrical Permit,0,2025-11-24,
2025-143644 EP,3300 KERBEY LN,Electrical Permit,0,2025-11-24,
2025-138834 BP,1511 ALGUNO RD,Building Permit,1,2025-11-24,
2025-131196 EP,9704 SORRENTO CT,Electrical Permit,0,2025-11-24,
2025-150118 EP,13304 KINCANE DR,Electrical Permit,0,2025-11-24,
2025-144542 EP,5520 1/2 LEVANDER LOOP,Electrical Permit,0,2025-11-24,
2025-148535 PP,2706 DERWENT DR,Plumbing Permit,0,2025-11-24,
2025-149028 EP,2613 1/2 E BRAKER LN UNIT TEMP21,Electrical Permit,0,2025-11-24,
2025-146998 BP,2101 EVA ST,Building Permit,0,2025-11-24,
2025-150515 BP,1117 MARK ST,Building Permit,10500,2025-11-24,
2025-149337 BP,3601 S CONGRESS AVE BLDG F,Building Permit,0,2025-11-24,
2022-028918 PP,7516 NORTHCREST BLVD BLDG 2,Plumbing Permit,0,2025-11-24,
2025-148263 EP,12345 N LAMAR BLVD BLDG 1 UNIT 125,Electrical Permit,0,2025-11-24,
2025-147397 MP,2301 E RIVERSIDE DR BLDG A,Mechanical Permit,0,2025-11-24,
2025-017515 PP,800 EDGECLIFF TER,Plumbing Permit,0,2025-11-24,
2025-149018 EP,2613 1/2 E BRAKER LN UNIT TEMP19,Electrical Permit,0,2025-11-24,
2025-037178 PP,8618 DONGAN DR,Plumbing Permit,0,2025-11-24,
2025-072654 EP,1144 AIRPORT BLVD UNIT 700,Electrical Permit,0,2025-11-24,
2025-144934 PP,3001 LOVELAND CV,Plumbing Permit,0,2025-11-24,
2025-149823 BP,87 COMAL ST,Building Permit,0,2025-11-24,
2025-147484 EP,7115 HOWERINGTON CIR,Electrical Permit,0,2025-11-24,
2025-148673 EP,14130 EDNA MAXINE WALK,Electrical Permit,0,2025-11-24,
2025-148974 EP,2613 1/2 E BRAKER LN UNIT TEMP14,Electrical Permit,0,2025-11-24,
2025-146731 BP,5006 CRESTMONT DR,Building Permit,0,2025-11-24,
2025-149004 EP,2613 1/2 E BRAKER LN UNIT TEMP17,Electrical Permit,0,2025-11-24,
2025-148997 EP,2613 1/2 E BRAKER LN UNIT TEMP16,Electrical Permit,0,2025-11-24,
2025-101441 EP,1210 ROMERIA DR BLDG 2,Electrical Permit,0,2025-11-24,
2025-120270 DS,2910 E 4TH ST,Driveway / Sidewalks,0,2025-11-24,
2025-141594 EP,9000 FALLKILL DR,Electrical Permit,0,2025-11-24,
2025-150515 PP,1117 MARK ST,Plumbing Permit,0,2025-11-24,
2025-134707 DS,408 LINDEN ST UNIT A,Driveway / Sidewalks,0,2025-11-24,
2025-150195 EP,5921 JENNIFER PASTURE PATH,Electrical Permit,0,2025-11-24,
2025-071254 EP,1144 AIRPORT BLVD UNIT 700,Electrical Permit,0,2025-11-24,
2025-143914 BP,13101 BURMAKANY DR BLDG SHADE7,Building Permit,1000000,2025-11-24,
2025-143910 BP,13101 BURMAKANY DR BLDG SHADE3,Building Permit,1000000,2025-11-24,
2025-145968 EP,2206 LA CASA DR,Electrical Permit,0,2025-11-24,
2025-150184 EP,14120 AXEL JOHANSON DR,Electrical Permit,0,2025-11-24,
2025-144128 EP,9012 BINNEWATER WAY,Electrical Permit,0,2025-11-24,
2025-146387 MP,5301 MONARDA MINT DR,Mechanical Permit,0,2025-11-24,
2025-150520 BP,2800 EDGEWATER DR,Building Permit,0,2025-11-24,
2024-003455 PP,7051 MEADOW LAKE BLVD BLDG 14,Plumbing Permit,0,2025-11-24,
2025-150118 PP,13304 KINCANE DR,Plumbing Permit,0,2025-11-24,
2025-128606 BP,1608 CHASEWOOD DR,Building Permit,1,2025-11-24,
2025-147020 PP,7013 CREIGHTON LN,Plumbing Permit,0,2025-11-24,
2024-107652 MP,1170 1/2 SAN BERNARD ST BLDG 2,Mechanical Permit,0,2025-11-24,
2023-122557 MP,8701 MENCHACA RD BLDG 1 UNIT 107,Mechanical Permit,0,2025-11-24,
2025-134702 EP,2601 LITTLE JOHN LN,Electrical Permit,0,2025-11-24,
2025-149887 PP,724 N LAMAR BLVD UNIT B,Plumbing Permit,0,2025-11-24,
2025-146869 BP,1407 GLENCREST DR,Building Permit,1,2025-11-24,
2025-148707 PP,5806 SIERRA MADRE,Plumbing Permit,0,2025-11-24,
2025-143094 BP,12008 LADRIDO LN,Building Permit,1,2025-11-24,
2025-149227 MP,610 VERMONT RD,Mechanical Permit,0,2025-11-24,
2025-148044 BP,7800 PERSIMMON TRL,Building Permit,0,2025-11-24,
2025-142662 MP,5105 TURNABOUT LN,Mechanical Permit,0,2025-11-24,
2025-106952 PP,8700 BASIL HAYDEN LN,Plumbing Permit,0,2025-11-24,
2024-003454 PP,7051 MEADOW LAKE BLVD BLDG 13,Plumbing Permit,0,2025-11-24,
2025-150919 EP,10106 SAUSALITO DR,Electrical Permit,0,2025-11-24,
2025-143908 BP,13101 BURMAKANY DR BLDG SHADE1,Building Permit,1000000,2025-11-24,
2025-147774 EP,611 W 31ST HALF ST,Electrical Permit,0,2025-11-24,
2025-149146 BP,1201 VIOLA LEE LN,Building Permit,0,2025-11-24,
2025-143038 PP,9016 PEAFOWL ST,Plumbing Permit,0,2025-11-24,
2025-147447 BP,5507 EXETER DR,Building Permit,1,2025-11-24,
2025-143913 BP,13101 BURMAKANY DR BLDG SHADE6,Building Permit,1000000,2025-11-24,
2025-150261 PP,13313 UNDERBANK RD,Plumbing Permit,0,2025-11-24,
2025-073632 EP,9404 OXBOW STRAP DR,Electrical Permit,0,2025-11-24,
2025-147833 EP,5915 CANNON MOUNTAIN DR,Electrical Permit,0,2025-11-24,
2025-148514 EP,4107 FARHILLS DR,Electrical Permit,0,2025-11-24,
2025-150692 BP,3607 TYRONE DR,Building Permit,1,2025-11-24,
2025-150058 EP,8113 BOGGY RIDGE DR,Electrical Permit,0,2025-11-24,
2025-150694 BP,444 E ST ELMO RD BLDG B,Building Permit,0,2025-11-24,
2025-150409 BP,1221 W BEN WHITE BLVD SVRD EB BLDG B UNIT 112,Building Permit,0,2025-11-24,
2025-149026 EP,2613 1/2 E BRAKER LN UNIT TEMP20,Electrical Permit,0,2025-11-24,
2025-145809 BP,2219 GARDEN ST,Building Permit,1,2025-11-24,
2025-149774 PP,2613 DERWENT DR,Plumbing Permit,0,2025-11-24,
2025-148725 BP,9800 RAVENWOOD CV,Building Permit,1,2025-11-24,
2024-003457 PP,7051 MEADOW LAKE BLVD BLDG 16,Plumbing Permit,0,2025-11-24,
2025-103772 EP,2722 TETHER TRL,Electrical Permit,0,2025-11-24,
2025-106520 EP,3501 ED BLUESTEIN BLVD NB,Electrical Permit,0,2025-11-24,
2025-148892 EP,3102 1/2 WEBBERVILLE RD,Electrical Permit,0,2025-11-24,
2025-147387 BP,8217 BELCLAIRE LN,Building Permit,1,2025-11-24,
2025-146373 MP,5303 MONARDA MINT DR,Mechanical Permit,0,2025-11-24,
2025-135292 EP,1241 SPYGLASS DR,Electrical Permit,0,2025-11-23,
2025-122173 EP,54 PALMA CIR,Electrical Permit,0,2025-11-23,
2025-147910 PP,2202 HOLLY ST BLDG 1,Plumbing Permit,0,2025-11-23,
2025-122187 EP,24 YUCCA DR,Electrical Permit,0,2025-11-23,
2025-144915 EP,10508 LARK CT,Electrical Permit,0,2025-11-23,
2025-147911 PP,2202 HOLLY ST BLDG 2,Plumbing Permit,0,2025-11-23,
2025-074475 EP,5103 WOODGREEN CV,Electrical Permit,0,2025-11-23,
2025-140667 PP,1307 LILY TER,Plumbing Permit,0,2025-11-23,
2025-146354 EP,2410 E RIVERSIDE DR BLDG H,Electrical Permit,0,2025-11-22,
2025-143620 PP,7900 TISDALE DR,Plumbing Permit,0,2025-11-22,
2025-142460 EP,6935 1/2 RYAN DR,Electrical Permit,0,2025-11-22,
2025-148263 PP,12345 N LAMAR BLVD BLDG 1 UNIT 125,Plumbing Permit,0,2025-11-22,
2025-146817 EP,2501 GREENLAWN PKWY,Electrical Permit,0,2025-11-22,
2025-141910 PP,203 W WILLIAM CANNON DR,Plumbing Permit,0,2025-11-22,
2025-141592 EP,1180 RIDGEWAY DR,Electrical Permit,0,2025-11-22,
2025-146379 EP,2410 E RIVERSIDE DR BLDG H,Electrical Permit,0,2025-11-22,
2025-147154 PP,10601 FM 2222 RD BLDG A,Plumbing Permit,0,2025-11-22,
2025-147852 BP,6804 MIRANDA DR,Building Permit,1,2025-11-22,
2025-149005 EP,7408 DALLAS DR,Electrical Permit,0,2025-11-21,
2025-143431 BP,6703 COLUMBIA DR,Building Permit,1,2025-11-21,
2025-149989 BP,802 WAYSIDE DR,Building Permit,0,2025-11-21,
2025-148598 BP,811 CLAYTON LN,Building Permit,0,2025-11-21,
2025-144983 PP,515 KEMP ST,Plumbing Permit,0,2025-11-21,
2025-075668 MP,4012 GLENGARRY DR,Mechanical Permit,0,2025-11-21,
2025-148412 EP,7522 STONECLIFF DR,Electrical Permit,0,2025-11-21,
2025-147510 PP,1118 W 7TH ST,Plumbing Permit,0,2025-11-21,
2025-147812 PP,1104 ALDEN DR,Plumbing Permit,0,2025-11-21,
2025-135048 BP,4208 BELLVUE AVE,Building Permit,0,2025-11-21,
2025-150299 PP,11913 ELLENA CV,Plumbing Permit,0,2025-11-21,
2025-148391 EP,7102 WOODFORD WAY,Electrical Permit,0,2025-11-21,
2025-148592 EP,15029 PLAIN VIEW DR,Electrical Permit,0,2025-11-21,
2025-063950 PP,4100 WATERSEDGE DR,Plumbing Permit,0,2025-11-21,
2025-093214 EP,41 MARGRANITA CRES UNIT A,Electrical Permit,0,2025-11-21,
2025-148560 EP,11901 BURNET RD,Electrical Permit,0,2025-11-21,
2025-140615 MP,7718 WOOD HOLLOW DR UNIT 100,Mechanical Permit,0,2025-11-21,
2025-145375 BP,1506 PALMA PLZ,Building Permit,1,2025-11-21,
2025-147001 PP,5921 JENNIFER PASTURE PATH,Plumbing Permit,0,2025-11-21,
2025-147035 EP,1011 SPRINGDALE RD,Electrical Permit,0,2025-11-21,
2025-148948 EP,2613 1/2 E BRAKER LN UNIT TEMP10,Electrical Permit,0,2025-11-21,
2025-138535 EP,1950 WEBBERVILLE RD BLDG 1,Electrical Permit,0,2025-11-21,
2025-044294 PP,14100 AXEL JOHANSON DR,Plumbing Permit,0,2025-11-21,
2025-146526 EP,2817 RUSTY DR,Electrical Permit,0,2025-11-21,
2025-061445 BP,2201 AIRPORT BLVD UNIT 130,Building Permit,0,2025-11-21,
2025-141640 EP,4108 TODD LN,Electrical Permit,0,2025-11-21,
2025-148698 PP,9505 BOATHOUSE DR,Plumbing Permit,0,2025-11-21,
2025-147341 PP,1608 WESTOVER RD,Plumbing Permit,0,2025-11-21,
2025-148553 EP,11901 BURNET RD,Electrical Permit,0,2025-11-21,
2025-148106 PP,9524 DINGO DR,Plumbing Permit,0,2025-11-21,
2025-148396 BP,1323 S CONGRESS AVE,Building Permit,0,2025-11-21,
2025-145311 PP,11221 BRISTA WAY,Plumbing Permit,0,2025-11-21,
2025-109098 MP,7603 BEINVILLE CV,Mechanical Permit,0,2025-11-21,
2025-149770 BP,501 SACRAMENTO DR,Building Permit,1,2025-11-21,
2025-139297 DS,10701 1/2 OLD SAN ANTONIO RD,Driveway / Sidewalks,0,2025-11-21,
2025-148658 EP,5921 JENNIFER PASTURE PATH,Electrical Permit,0,2025-11-21,
2025-142597 EP,6103 MOUNTAINCLIMB DR,Electrical Permit,0,2025-11-21,
2025-148867 PP,9951 ANDERSON MILL RD UNIT 100B,Plumbing Permit,0,2025-11-21,
2025-147749 PP,1900 E HOWARD LN BLDG A UNIT 1,Plumbing Permit,0,2025-11-21,
2025-148914 EP,2613 1/2 E BRAKER LN UNIT TEMP6,Electrical Permit,0,2025-11-21,
2025-142488 MP,4406 EILERS AVE,Mechanical Permit,0,2025-11-21,
2020-167891 MP,2905 GREENLEE DR,Mechanical Permit,0,2025-11-21,
2025-148662 EP,14132 MATTEROD DR,Electrical Permit,0,2025-11-21,
2025-148896 EP,2613 1/2 E BRAKER LN UNIT TEMP3,Electrical Permit,0,2025-11-21,
2025-148984 EP,7106 SUNGATE DR,Electrical Permit,0,2025-11-21,
2025-134321 EP,12422 CASSADY DR,Electrical Permit,0,2025-11-21,
2025-149752 PP,8520 NEW HAMPSHIRE DR,Plumbing Permit,0,2025-11-21,
2025-148122 MP,4103 ROSEDALE AVE,Mechanical Permit,0,2025-11-21,
2025-148937 EP,2613 1/2 E BRAKER LN UNIT TEMP7,Electrical Permit,0,2025-11-21,
2025-148264 EP,12345 N LAMAR BLVD BLDG 1 UNIT 135,Electrical Permit,0,2025-11-21,
2024-157785 EP,4003 DEL ROBLES,Electrical Permit,0,2025-11-21,
2025-021113 EP,7405 CARVER AVE,Electrical Permit,0,2025-11-21,
2025-123126 PP,1808 SYLVAN DR BLDG 1,Plumbing Permit,0,2025-11-21,
2025-149389 PP,5800 WELLINGTON DR BLDG 5,Plumbing Permit,0,2025-11-21,
2025-133363 PP,2207 DE VERNE ST,Plumbing Permit,0,2025-11-21,
2025-148489 PP,9401 SPRING HOLLOW DR,Plumbing Permit,0,2025-11-21,
2025-141895 PP,7201 VALBURN DR,Plumbing Permit,0,2025-11-21,
2025-148018 PP,10612 SCOTLAND WELL DR,Plumbing Permit,0,2025-11-21,
2024-159747 MP,3415 WINDSOR RD UNIT A,Mechanical Permit,0,2025-11-21,
2025-149252 BP,2311 WESTROCK DR BLDG 2,Building Permit,0,2025-11-21,
2025-147745 PP,1900 E HOWARD LN BLDG A UNIT 1,Plumbing Permit,0,2025-11-21,
2025-148311 PP,4418 PACK SADDLE PASS,Plumbing Permit,0,2025-11-21,
2025-148947 EP,15501 TACON LN,Electrical Permit,0,2025-11-21,
2025-147036 EP,1011 SPRINGDALE RD,Electrical Permit,0,2025-11-21,
2025-150058 BP,8113 BOGGY RIDGE DR,Building Permit,1,2025-11-21,
2023-073253 BP,200 W 6TH ST,Building Permit,0,2025-11-21,
2025-121131 EP,208 CONGRESS AVE,Electrical Permit,0,2025-11-21,
2025-123127 PP,1808 SYLVAN DR BLDG 2,Plumbing Permit,0,2025-11-21,
2025-129420 PP,1904 SAN GABRIEL ST,Plumbing Permit,0,2025-11-21,
2025-148656 PP,5708 SILVER SCREEN DR,Plumbing Permit,0,2025-11-21,
2025-136937 EP,1106 CRIPPLE CREEK DR,Electrical Permit,0,2025-11-21,
2025-146539 EP,6409 HICKMAN AVE,Electrical Permit,0,2025-11-21,
2025-149935 EP,3600 LYONS RD,Electrical Permit,0,2025-11-21,
2025-116012 MP,4500 JINX AVE,Mechanical Permit,0,2025-11-21,
2025-147012 PP,5913 JENNIFER PASTURE PATH,Plumbing Permit,0,2025-11-21,
2025-148396 PP,1323 S CONGRESS AVE,Plumbing Permit,0,2025-11-21,
2025-147304 EP,6507 CAPRIOLA DR,Electrical Permit,0,2025-11-21,
